id,id_categoria,id_estado,id_depto,id_custodio,id_proveedor,nombre,marca,modelo,serial,familia,subfam,ubicacion,area,fecha_ingreso,costo_adquis,valor_actual,descripcion,observaciones,foto_url,factura_url,borrado,fecha_baja,fecha_crea,fecha_act,id_seccion,id_familia,id_subfamilia
ACT-4570,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:34.783+00,2026-05-06 15:51:34.783+00,CAT-0040,null,null
ACT-4571,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:34.857+00,2026-05-06 15:51:34.857+00,null,null,null
ACT-4572,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:34.92+00,2026-05-06 15:51:34.92+00,CAT-0040,null,null
ACT-4573,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:34.987+00,2026-05-06 15:51:34.987+00,null,null,null
ACT-4574,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Laguna Romulo Gallegos Lecheria,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.057+00,2026-05-06 15:51:35.057+00,null,null,null
ACT-4575,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.14+00,2026-05-06 15:51:35.14+00,null,null,null
ACT-4576,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.24+00,2026-05-06 15:51:35.24+00,CAT-0040,null,null
ACT-4577,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,Por identificar,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.317+00,2026-05-06 15:51:35.317+00,CAT-0042,null,null
ACT-4578,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,Por identificar,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.397+00,2026-05-06 15:51:35.397+00,CAT-0042,null,null
ACT-4579,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.497+00,2026-05-06 15:51:35.497+00,CAT-0040,null,null
ACT-458,CAT-0023,1,ORG-0001,null,PROV-001,Espejo De Pared Juego Peinador,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.317+00,2026-05-06 15:45:27.317+00,null,null,null
ACT-4580,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.61+00,2026-05-06 15:51:35.61+00,CAT-0040,null,null
ACT-4581,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.67+00,2026-05-06 15:51:35.67+00,null,null,null
ACT-4582,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.77+00,2026-05-06 15:51:35.77+00,CAT-0042,null,null
ACT-4583,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.85+00,2026-05-06 15:51:35.85+00,CAT-0042,null,null
ACT-4584,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:35.93+00,2026-05-06 15:51:35.93+00,null,null,null
ACT-4585,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Isla Mochima,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36+00,2026-05-06 15:51:36+00,null,null,null
ACT-4586,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.097+00,2026-05-06 15:51:36.097+00,CAT-0040,null,null
ACT-4587,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.17+00,2026-05-06 15:51:36.17+00,CAT-0040,null,null
ACT-4588,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.247+00,2026-05-06 15:51:36.247+00,null,null,null
ACT-4589,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.337+00,2026-05-06 15:51:36.337+00,CAT-0042,null,null
ACT-459,CAT-0023,1,ORG-0001,null,PROV-001,Gavetero Juego Peinador,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.41+00,2026-05-06 15:45:27.41+00,null,null,null
ACT-4590,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.44+00,2026-05-06 15:51:36.44+00,CAT-0042,null,null
ACT-4591,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.53+00,2026-05-06 15:51:36.53+00,null,null,null
ACT-4592,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Boca De Uchire,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.617+00,2026-05-06 15:51:36.617+00,null,null,null
ACT-4593,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.677+00,2026-05-06 15:51:36.677+00,CAT-0040,null,null
ACT-4594,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.78+00,2026-05-06 15:51:36.78+00,CAT-0040,null,null
ACT-4595,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.86+00,2026-05-06 15:51:36.86+00,null,null,null
ACT-4596,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:36.94+00,2026-05-06 15:51:36.94+00,CAT-0042,null,null
ACT-4597,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.003+00,2026-05-06 15:51:37.003+00,CAT-0042,null,null
ACT-4598,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.087+00,2026-05-06 15:51:37.087+00,null,null,null
ACT-4599,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Guanta,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.147+00,2026-05-06 15:51:37.147+00,null,null,null
ACT-460,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 32"" ",Sony,KDL-32BX325,8755292,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.497+00,2026-05-06 15:45:27.497+00,null,null,null
ACT-4600,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.21+00,2026-05-06 15:51:37.21+00,CAT-0040,null,null
ACT-4601,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.273+00,2026-05-06 15:51:37.273+00,null,null,null
ACT-4602,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.343+00,2026-05-06 15:51:37.343+00,CAT-0042,null,null
ACT-4603,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.393+00,2026-05-06 15:51:37.393+00,CAT-0042,null,null
ACT-4604,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.46+00,2026-05-06 15:51:37.46+00,null,null,null
ACT-4605,CAT-0009,1,ORG-0001,null,PROV-001,Cuadro Isla Mochima,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.543+00,2026-05-06 15:51:37.543+00,null,null,null
ACT-4606,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.653+00,2026-05-06 15:51:37.653+00,CAT-0042,null,null
ACT-4607,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.75+00,2026-05-06 15:51:37.75+00,CAT-0040,null,null
ACT-4608,CAT-0013,1,ORG-0001,null,PROV-001,Extintor De Pqs 20lbs,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.837+00,2026-05-06 15:51:37.837+00,CAT-0040,null,null
ACT-4609,CAT-0013,1,ORG-0001,null,PROV-001,Manguera Contra Incendios ,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.907+00,2026-05-06 15:51:37.907+00,null,null,null
ACT-461,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Directv,Por identificar,Por identificar,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.59+00,2026-05-06 15:45:27.59+00,CAT-0059,null,null
ACT-4610,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Otc,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:37.98+00,2026-05-06 15:51:37.98+00,CAT-0042,null,null
ACT-4611,CAT-0013,1,ORG-0001,null,PROV-001,Lampara De Emergencia,Sovica,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.053+00,2026-05-06 15:51:38.053+00,CAT-0042,null,null
ACT-4612,CAT-0025,1,ORG-0001,null,PROV-001,Papelera Exteriores,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.12+00,2026-05-06 15:51:38.12+00,null,null,null
ACT-4613,CAT-0021,1,ORG-0001,null,PROV-001,Escalera De Aluminio 2 Peldaños,N/A,N/a,N/a,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.18+00,2026-05-06 15:51:38.18+00,null,null,null
ACT-4614,CAT-0002,1,ORG-0001,null,PROV-001,Filtro De Desague,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.25+00,2026-05-06 15:51:38.25+00,CAT-0027,null,null
ACT-4615,CAT-0023,1,ORG-0001,null,PROV-001,Sillas De Barra (Madera),,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.323+00,2026-05-06 15:51:38.323+00,null,null,null
ACT-4616,CAT-0023,1,ORG-0001,null,PROV-001,Mesa De Planchar,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.397+00,2026-05-06 15:51:38.397+00,null,null,null
ACT-4617,CAT-0025,1,ORG-0001,null,PROV-001,Rack De Utensilios,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.473+00,2026-05-06 15:51:38.473+00,null,null,null
ACT-4618,CAT-0009,1,ORG-0001,null,PROV-001,Veleta (Medidor De Viento) Metalico ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.54+00,2026-05-06 15:51:38.54+00,null,null,null
ACT-4619,CAT-0009,1,ORG-0001,null,PROV-001,Cofre ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.603+00,2026-05-06 15:51:38.603+00,null,null,null
ACT-462,CAT-0023,1,ORG-0001,null,PROV-001,Maletero Habitacion ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.71+00,2026-05-06 15:45:27.71+00,null,null,null
ACT-4620,CAT-0014,1,ORG-0011,null,PROV-001,Ascensor - 1,Ascensor,,0,null,null,Area De Servicios,,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.683+00,2026-05-07 02:48:42.683+00,CAT-0052,null,null
ACT-4621,CAT-0014,1,ORG-0038,null,PROV-001,Ascensor - 2,Ascensor,,0,null,null,Oficinas Administrativas,,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.757+00,2026-05-06 23:31:20.74+00,CAT-0052,null,null
ACT-4622,CAT-0015,1,ORG-0001,null,PROV-001,Extractor Baños Damas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.837+00,2026-05-06 15:51:38.837+00,CAT-0064,null,null
ACT-4623,CAT-0015,1,ORG-0001,null,PROV-001,Extractor Baños Caballeros,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.9+00,2026-05-06 15:51:38.9+00,CAT-0064,null,null
ACT-4624,CAT-0014,1,ORG-0001,null,PROV-001,Sistema De Porton Electrico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:38.99+00,2026-05-06 15:51:38.99+00,CAT-0053,null,null
ACT-4625,CAT-0014,1,ORG-0001,null,PROV-001,Sistema De Cerco Electrico,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.057+00,2026-05-06 15:51:39.057+00,CAT-0054,null,null
ACT-4626,CAT-0015,1,ORG-0001,null,PROV-001,Nevera Ejecutiva,Gplus,GP-NEJ1P,W740146,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.123+00,2026-05-06 15:51:39.123+00,CAT-0058,null,null
ACT-4627,CAT-0012,1,ORG-0001,null,PROV-001,Audifonos  Tipo Auriculares,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.2+00,2026-05-06 15:51:39.2+00,null,null,null
ACT-4628,CAT-0016,1,ORG-0001,null,PROV-001,Ups 900vac,Apc,BVC900L LM,9B2237A00389,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.267+00,2026-05-06 15:51:39.267+00,null,null,null
ACT-4629,CAT-0016,1,ORG-0001,null,PROV-001,Ups 1200vac,Schneider Electric,BVX 1200L-LM,92239A03592,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.323+00,2026-05-06 15:51:39.323+00,null,null,null
ACT-463,CAT-0015,1,ORG-0001,null,PROV-001,Caja Fuerte - 6,Elsafe,XA10/27/43/70/MX29,22148305,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.783+00,2026-05-06 15:45:27.783+00,CAT-0061,null,null
ACT-4630,CAT-0017,1,ORG-0001,null,PROV-001,Antena De Wifi Net Core Usb 150mbps,Net,18DBM,6.97201E+12,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.39+00,2026-05-06 15:51:39.39+00,null,null,null
ACT-4631,CAT-0015,1,ORG-0001,null,PROV-001,Secador De Cabello,Revlon,Rvdr5036,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.453+00,2026-05-06 15:51:39.453+00,CAT-0062,null,null
ACT-4632,CAT-0015,2,ORG-0001,null,PROV-001,Cafetera Tipo Percolador,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.52+00,2026-05-06 15:51:39.52+00,CAT-0056,null,null
ACT-4633,CAT-0015,1,ORG-0001,null,PROV-001,Aspiradora 3-In-1  Kloblenz,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.613+00,2026-05-06 15:51:39.613+00,null,null,null
ACT-4634,CAT-0015,1,ORG-0001,null,PROV-001,Cocina Electrica,Capitol,NRO. 245T,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.69+00,2026-05-06 15:51:39.69+00,null,null,null
ACT-4635,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Tipo Fancoel De 4 Toneladas,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.81+00,2026-05-06 15:51:39.81+00,CAT-0043,null,null
ACT-4636,CAT-0015,1,ORG-0001,null,PROV-001,Secador De Cabello,Revlon,RVDR5036CP2,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.923+00,2026-05-06 15:51:39.923+00,CAT-0062,null,null
ACT-4637,CAT-0015,1,ORG-0001,null,PROV-001,Carro De Lavanderia,All Clean,COD. Y1508,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:39.997+00,2026-05-06 15:51:39.997+00,null,null,null
ACT-4638,CAT-0015,1,ORG-0001,null,PROV-001,Carro De Lavanderia,All Clean,COD. Y1508,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.067+00,2026-05-06 15:51:40.067+00,null,null,null
ACT-4639,CAT-0015,1,ORG-0001,null,PROV-001,Carro De Lavanderia,All Clean,COD. Y1508,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.153+00,2026-05-06 15:51:40.153+00,null,null,null
ACT-464,CAT-0015,1,ORG-0001,null,PROV-001,Calentador Instantaneo De Agua Electrico,Start Jet,SJ-602,23910,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.877+00,2026-05-06 15:45:27.877+00,CAT-0060,null,null
ACT-4640,CAT-0015,1,ORG-0001,null,PROV-001,Carro De Lavanderia,All Clean,COD. Y1508,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.227+00,2026-05-06 15:51:40.227+00,null,null,null
ACT-4641,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.3+00,2026-05-06 15:51:40.3+00,CAT-0078,null,null
ACT-4642,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.387+00,2026-05-06 15:51:40.387+00,CAT-0078,null,null
ACT-4643,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.47+00,2026-05-06 15:51:40.47+00,CAT-0078,null,null
ACT-4644,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.543+00,2026-05-06 15:51:40.543+00,CAT-0078,null,null
ACT-4645,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.603+00,2026-05-06 15:51:40.603+00,CAT-0078,null,null
ACT-4646,CAT-0023,1,ORG-0001,null,PROV-001,Silla De Oficina ,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.69+00,2026-05-06 15:51:40.69+00,CAT-0078,null,null
ACT-4647,CAT-0016,1,ORG-0001,null,PROV-001,Ups  1500 Plus,Power Plus,L-PW 1500 PLUS,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.76+00,2026-05-06 15:51:40.76+00,null,null,null
ACT-4648,CAT-0016,1,ORG-0001,null,PROV-001,Ups  1500 Plus,Power Plus,L-PW 1500 PLUS,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.827+00,2026-05-06 15:51:40.827+00,null,null,null
ACT-4649,CAT-0015,1,ORG-0001,null,PROV-001,"Extractor De 8""",,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.91+00,2026-05-06 15:51:40.91+00,CAT-0064,null,null
ACT-465,CAT-0023,1,ORG-0001,null,PROV-001,Cama Box Matrimonial 1.60x2.00mts,Simmons,,500924334,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:27.95+00,2026-05-06 15:45:27.95+00,null,null,null
ACT-4650,CAT-0015,2,ORG-0001,null,PROV-001,Telefono,Panasonic,N50,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:40.99+00,2026-05-06 15:51:40.99+00,null,null,null
ACT-4651,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado 12.000 Btu,Daewoo,DA-12XMSAC23,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.077+00,2026-05-06 15:51:41.077+00,CAT-0043,null,null
ACT-4652,CAT-0015,1,ORG-0001,null,PROV-001,Telefono,Panasonic,KX-TS500,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.167+00,2026-05-06 15:51:41.167+00,null,null,null
ACT-4653,CAT-0015,1,ORG-0001,null,PROV-001,Telefono,Panasonic,KX-TS500,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.247+00,2026-05-06 15:51:41.247+00,null,null,null
ACT-4654,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado 12.000 Btu,Daewoo,DA 12BWSAC21,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.353+00,2026-05-06 15:51:41.353+00,CAT-0043,null,null
ACT-4655,CAT-0015,null,ORG-0001,null,PROV-001,Ventilador,Premium,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.46+00,2026-05-06 15:51:41.46+00,CAT-0063,null,null
ACT-4656,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 43""",Lg,"UHD 4 K 43"" SMART",,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.57+00,2026-05-06 15:51:41.57+00,null,null,null
ACT-4657,CAT-0015,1,ORG-0001,null,PROV-001,"Televisor 43""",Lg,"UHD 4 K 43"" SMART",,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.65+00,2026-05-06 15:51:41.65+00,null,null,null
ACT-4658,CAT-0015,1,ORG-0001,null,PROV-001,Aire De Ventana De 8.000 Mil Btu,Daewoo,DA-08BWWAC21,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.73+00,2026-05-06 15:51:41.73+00,CAT-0065,null,null
ACT-4659,CAT-0015,1,ORG-0001,null,PROV-001,Nevera Ejecutiva,Gplus,MOD. GP.-NEJ2P,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.827+00,2026-05-06 15:51:41.827+00,CAT-0058,null,null
ACT-466,CAT-0023,2,ORG-0001,null,PROV-001,Colchon + Pillow 1.60 X 2.00mts,Simmons,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:45:28.037+00,2026-05-06 15:45:28.037+00,null,null,null
ACT-4660,CAT-0014,1,ORG-0001,null,PROV-001,Aire Tipo Split 12 Mil Btu,Daewoo,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:41.95+00,2026-05-06 15:51:41.95+00,CAT-0043,null,null
ACT-4661,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado 18 Mil Btu,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.027+00,2026-05-06 15:51:42.027+00,CAT-0043,null,null
ACT-4662,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Split  12.000 Btu ,Hyunday,HYNA 12000WA23,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.117+00,2026-05-06 15:51:42.117+00,CAT-0043,null,null
ACT-4663,CAT-0015,1,ORG-0001,null,PROV-001,Telefono,Panasonic,KX-TS500,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.207+00,2026-05-06 15:51:42.207+00,null,null,null
ACT-4664,CAT-0015,1,ORG-0001,null,PROV-001,Decodificador De Television Satelital Hd,Simple Tv,HD RECEIVER DIRECTV,K33AC1127KD1DH,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.3+00,2026-05-06 15:51:42.3+00,CAT-0059,null,null
ACT-4665,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Central 60000 Btu/H Unidad Condensadora,Frezeer,FR-60ZCRA1PH,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.377+00,2026-05-06 15:51:42.377+00,CAT-0043,null,null
ACT-4666,CAT-0014,1,ORG-0001,null,PROV-001,Aire Acondicionado Central 4.0 Ton,Clima,COT-48CNR1,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.46+00,2026-05-06 15:51:42.46+00,CAT-0043,null,null
ACT-4667,CAT-0015,1,ORG-0001,null,PROV-001,Cafetera + Taza (Oster),Oster,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.53+00,2026-05-06 15:51:42.53+00,CAT-0056,null,null
ACT-4668,CAT-0023,1,ORG-0001,null,PROV-001,Sofa Cama,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.587+00,2026-05-06 15:51:42.587+00,null,null,null
ACT-4669,CAT-0023,2,ORG-0001,null,PROV-001,Sofa Cama,,,,null,null, , ,5/6/2026,0,0, , ,null,null,false,null,2026-05-06 15:51:42.683+00,2026-05-06 15:51:42.683+00,null,null,null
